UserID,Probability1
3,0.653872785884252
4,0.709183852221339
10,0.538463205763085
14,0.244589750378788
16,0.526851802383138
23,0.487445225223435
29,0.687351631805355
33,0.495411980523885
37,0.67486961003377
45,0.631276843136946
47,0.761816431175997
54,0.254546238815214
55,0.584416367636957
60,0.377151734188415
68,0.765913840643814
79,0.66426573193838
90,0.730246642289921
93,0.413533747738679
98,0.583015952712674
101,0.716282106807894
107,0.711810102158463
109,0.439852490147138
113,0.51982910484321
116,0.415510056347727
118,0.315762126943041
119,0.614055257776845
120,0.817505671670258
126,0.653537321620458
131,0.811224513416851
134,0.86672475985505
135,0.636461774516306
137,0.824833177637635
139,0.205997355524612
140,0.487637547733116
141,0.90241318795289
142,0.343266889189067
152,0.7842372474465
162,0.582106984075288
164,0.811766232327021
168,0.647678681029679
172,0.69153157631467
173,0.44998957980053
176,0.891970344226663
179,0.62917534959426
181,0.661952370909714
182,0.223626608313065
183,0.387600582403996
186,0.87120516452876
189,0.629482504766568
192,0.392650973812588
193,0.681846420763893
194,0.784236799667879
196,0.522283001743406
197,0.858323483700845
198,0.299771260047693
201,0.656048546188022
204,0.721470794372127
205,0.463002706121837
210,0.606856940234345
213,0.513220412732691
216,0.314794055406788
221,0.772321223971829
234,0.0695527273833393
237,0.482812043700645
241,0.537512087751512
246,0.214273626436375
258,0.859658017379375
261,0.12287111287377
262,0.572830818734988
271,0.406628761725676
279,0.736399895771283
280,0.563340552131865
288,0.265315868191675
291,0.51249999044071
296,0.125579958003556
301,0.651632476513972
305,0.062029437330031
306,0.473404859776558
310,0.60275581112964
313,0.780457878615648
315,0.676917765859438
317,0.603497398260077
318,0.864179685975893
319,0.413991785351537
321,0.766468677364528
323,0.470066370090402
324,0.628455286876618
325,0.782209137550237
326,0.697091085813902
327,0.533916243355658
328,0.637308246602933
331,0.542961776917152
340,0.701442346471205
342,0.686086991200742
344,0.78997858781912
346,0.714527218691879
347,0.855153411135352
358,0.0766724715206363
368,0.228408484425687
369,0.738927090109515
382,0.368043051056072
383,0.835264355840925
384,0.253134469883354
385,0.688328310663717
386,0.904487525944655
392,0.491898229631734
396,0.579000791300969
397,0.305533541034508
399,0.57261996789818
400,0.869127729383978
402,0.404118113092415
404,0.516644715449961
405,0.377893613178987
410,0.308198945844755
412,0.400229109109359
415,0.347684458185589
416,0.548243874364121
418,0.532830717805951
419,0.527394801087883
421,0.16369845057156
422,0.707258258857144
424,0.778996284199693
437,0.891079682159493
440,0.723235847614152
442,0.755322937189712
443,0.415541414578455
447,0.428211048970207
448,0.46015582456612
449,0.594459475657458
453,0.525055575543031
465,0.479105954905406
467,0.735659614056051
468,0.343919489739881
470,0.207548790512977
472,0.478502865102783
476,0.438267363963125
484,0.641166547752726
486,0.808697343968141
487,0.397277759652085
492,0.786776244948051
494,0.81045470537472
495,0.6576127623686
503,0.635082751480022
505,0.804746615730856
514,0.25385571808738
516,0.422801705077721
518,0.574395350913489
521,0.272896829125985
523,0.566534010087197
529,0.241432823555912
531,0.602497324145229
533,0.640572337445214
534,0.553204631151614
536,0.365181501479501
545,0.836665784031437
549,0.881620256772193
553,0.638672824969927
555,0.479231078039907
561,0.54626587192378
562,0.839854919757289
563,0.775041839113623
567,0.150412970797622
569,0.256626583972608
570,0.290138562729417
575,0.871699313108841
577,0.700125120635257
579,0.39781043331707
581,0.423327250871121
582,0.638716795178625
583,0.301878373846026
590,0.411411387749864
598,0.39998188661465
600,0.594288469859842
603,0.69714098660932
604,0.708170524061461
606,0.595486825665752
619,0.784304196103569
621,0.520277809821976
622,0.832775957894996
623,0.125010498663425
627,0.66335984378802
633,0.821352143929371
636,0.875723169246884
639,0.549636767610487
643,0.587948377908658
653,0.160952791449192
654,0.890325354596405
660,0.845085723235976
681,0.572182974191387
685,0.681755502202169
691,0.533238191525913
696,0.726049539979888
698,0.152588915426138
699,0.905067672436831
700,0.649578841700408
703,0.703935813084844
705,0.658320034761921
707,0.796752097038717
708,0.677031735643275
711,0.670161244572177
712,0.834746205433305
716,0.292682040575891
719,0.691686925593303
722,0.54182333068182
724,0.190432169253988
727,0.179508683806769
730,0.75878866524973
736,0.673663220835987
743,0.702977025907978
753,0.727013513528279
755,0.171102078242207
765,0.803647588419747
774,0.770800367097916
775,0.218550451706035
778,0.744219404621548
784,0.612176111136055
788,0.861533594943847
789,0.380584367453601
791,0.454854074636663
797,0.301294041454276
798,0.23839898378646
800,0.802668910955561
802,0.0654945642704434
807,0.364760356133717
810,0.899558685612753
811,0.362060041502963
820,0.79032601821808
821,0.570005524988089
822,0.527426864262893
823,0.71530569088227
824,0.838696350769859
826,0.0489232377958481
828,0.438868197866036
831,0.394977667100189
832,0.12606455098919
833,0.225422478676206
834,0.339841150854208
837,0.628016382731539
838,0.854489758015649
841,0.756678983444153
843,0.641968407927786
844,0.474125226775748
850,0.903570694484917
853,0.584449685708685
855,0.247696353295238
856,0.496602088326118
860,0.265540949180673
864,0.148593227741353
868,0.652118754489218
875,0.345428396372819
876,0.172562490299669
877,0.717342739827168
879,0.409985335694429
889,0.770054113577387
890,0.586482161405996
894,0.147467683064929
896,0.443816040089059
897,0.660723841360298
904,0.1797458461276
905,0.627511615688123
907,0.264715370608623
909,0.142922169248277
913,0.454263924878601
925,0.194404336142321
926,0.228818239689355
927,0.649501929039396
928,0.313700043480778
931,0.488038789612942
932,0.770028275768521
934,0.369340937972838
935,0.332938291009555
939,0.235821343840297
941,0.476918952172218
942,0.0784793641687849
947,0.547991584749095
948,0.300107700066963
950,0.60641485129813
951,0.396702665353479
958,0.347949383614737
959,0.602062034193901
960,0.762989455157022
966,0.435340892929927
975,0.590195830630794
985,0.815009075186037
992,0.183995592913267
993,0.0979022076517279
994,0.123206533016169
995,0.13527297994701
998,0.599502204558363
1001,0.856830704523148
1009,0.195963833115453
1011,0.205983388298216
1012,0.58042220586126
1013,0.599352851290276
1014,0.230759097482264
1028,0.805797422578448
1032,0.611805683645373
1033,0.773678585204921
1037,0.464998920550382
1051,0.426924465242777
1052,0.304493066463192
1055,0.55483571205313
1061,0.235726081215074
1067,0.471020218899281
1071,0.649051782237388
1073,0.838500652950799
1075,0.210172554579002
1077,0.292723924197156
1078,0.244568425670226
1081,0.574205517934319
1082,0.813247612317589
1088,0.860759774266289
1094,0.547587074141445
1100,0.36108764289818
1102,0.769472585481346
1103,0.391879089720548
1112,0.728662257750057
1114,0.741028095468335
1117,0.852804490193571
1118,0.712484298708513
1127,0.861628883087094
1130,0.852594810788441
1131,0.7166430407345
1132,0.53695604356686
1136,0.337586395975794
1139,0.408548258066146
1151,0.953866946259418
1152,0.824477512167338
1153,0.577072218437739
1155,0.711877074515005
1158,0.397262229603923
1161,0.914158857879347
1165,0.69437674153195
1166,0.438315276618655
1172,0.771369342798712
1173,0.409371317141541
1177,0.381667440540117
1178,0.562937464431004
1179,0.475031137721412
1180,0.25548654696902
1181,0.157412666103336
1182,0.755565259309688
1187,0.551341196386857
1190,0.875552439605506
1194,0.609330214216695
1197,0.41938597156435
1198,0.263770492406927
1203,0.583325883018309
1206,0.849025722643592
1208,0.458357798331771
1212,0.850337278150315
1214,0.802202399103507
1217,0.195188814221881
1220,0.510161960701214
1225,0.791344829379334
1232,0.661976587773646
1234,0.387496636170789
1241,0.645917592271717
1247,0.565379517287441
1250,0.29447877099006
1251,0.718722587563018
1255,0.911770026618343
1256,0.624472142561141
1260,0.697262991807822
1261,0.841625489862206
1266,0.767889392182861
1270,0.473965255838049
1272,0.587561933179959
1274,0.557400228952996
1288,0.611439347620861
1290,0.851997807118162
1291,0.767589445174578
1294,0.40889538053101
1295,0.549810810279492
1297,0.630473247592069
1300,0.779937102163533
1303,0.683908704762244
1306,0.64229698985027
1311,0.349166460612718
1315,0.20478383560794
1320,0.349215005161073
1324,0.843422180133073
1326,0.343278521601628
1335,0.704282625656178
1337,0.704290001675377
1339,0.326187432601991
1343,0.527001538256902
1345,0.662691669273342
1348,0.764255569973206
1350,0.294526363819566
1355,0.260866298721493
1357,0.519770202788382
1366,0.650886471097709
1371,0.538446727211217
1373,0.517304590697685
1376,0.51918324529459
1386,0.691484874492796
1387,0.496279313381215
1394,0.545062181679661
1397,0.0578830178615294
1400,0.70492031360142
1403,0.598024469150644
1405,0.482550897529033
1409,0.698826593109022
1412,0.413789892809053
1413,0.273792628452841
1416,0.674204873030799
1420,0.384012155418525
1421,0.852931552723055
1423,0.91480120365163
1440,0.80007181580018
1443,0.888586960465519
1445,0.593987381220316
1449,0.926365712969719
1451,0.312913515278866
1452,0.130091060865878
1457,0.53211872878328
1460,0.285881807607045
1463,0.123112236411364
1464,0.29437881600839
1466,0.628935159942681
1468,0.850492002187141
1469,0.837563623363906
1472,0.204621690782541
1473,0.869059727209435
1474,0.170861949637131
1475,0.535454638812589
1476,0.770152966328651
1477,0.696295584961093
1478,0.800862588839437
1479,0.775854054961827
1482,0.805064479617863
1485,0.348696971473267
1493,0.84086648789808
1499,0.935820161288646
1502,0.544813304241738
1503,0.357834067662809
1505,0.227830733540048
1507,0.776755672707831
1511,0.173050631639053
1516,0.763722955867154
1522,0.533501967316172
1543,0.342373181510767
1545,0.63906241275747
1548,0.763454622897117
1550,0.857331178896269
1552,0.540369316580635
1553,0.615667814827467
1558,0.588538673140226
1560,0.912878006091117
1562,0.65050906159177
1565,0.534621918652209
1566,0.171297397143476
1572,0.72618466535263
1576,0.549173973089102
1578,0.721389906781742
1582,0.253702684179329
1591,0.377968487201405
1592,0.0612046468652535
1593,0.74403590462431
1594,0.58756338175239
1602,0.208372170801801
1604,0.594233694651414
1605,0.513603049055113
1607,0.450259387567226
1617,0.806387548211283
1619,0.46351461285129
1621,0.941457748495102
1628,0.532821072085011
1630,0.493356284663889
1632,0.400241656423727
1633,0.290489238883627
1636,0.733705444791167
1647,0.192939142000301
1648,0.383478196041067
1657,0.105209074703502
1658,0.888926426527163
1667,0.225203510239438
1669,0.290790390309734
1684,0.205572715966121
1688,0.229553952160409
1689,0.615522909432742
1692,0.715513243582146
1694,0.237340029681783
1699,0.683713386958167
1703,0.533702105274704
1704,0.583976269165106
1707,0.172134511767899
1720,0.595569656224421
1727,0.25814893535238
1728,0.346007909372033
1729,0.78020637335417
1736,0.237574371208904
1737,0.816433446055697
1744,0.440916267486502
1746,0.498579591451119
1747,0.932559639359151
1751,0.534276418755091
1755,0.506266812853899
1760,0.564058581911265
1761,0.76240292701954
1762,0.842372938819092
1763,0.306989974376707
1764,0.560589545818828
1766,0.14475380744397
1776,0.893450093098421
1781,0.66759513168253
1787,0.645543873763857
1798,0.37223955863544
1801,0.766372373565991
1808,0.719074091784012
1811,0.357632254186802
1812,0.719891550341308
1813,0.4856050918161
1816,0.724205465766182
1817,0.279333146796999
1818,0.781455827520748
1823,0.452411741535781
1826,0.15621313401462
1828,0.504386985598839
1831,0.642867307236841
1833,0.692059890649481
1839,0.667311975432549
1847,0.43787872897338
1850,0.727933130229728
1855,0.782819610613577
1864,0.62327079547184
1866,0.287437470532237
1872,0.714747897523807
1874,0.642627210993675
1875,0.869118204393228
1886,0.454446733410961
1889,0.85743900508403
1894,0.860320097259195
1899,0.284711919329425
1902,0.903329906835602
1903,0.0924710372380063
1904,0.696796642918542
1908,0.144642773346476
1910,0.248768332929555
1912,0.562523118439544
1913,0.404149355548239
1921,0.0928524643373599
1927,0.609931624682378
1928,0.688523622326611
1940,0.570199982476311
1943,0.316228878919181
1944,0.43832098574332
1947,0.514031658695503
1952,0.0738553430674182
1959,0.463153737888797
1964,0.44856358081654
1966,0.645073191064973
1969,0.533425810546325
1978,0.81824046520766
1980,0.612729552609445
1983,0.723733088680919
1988,0.289205017643328
1990,0.805412836097371
1995,0.518082960328521
1996,0.925904558025222
2001,0.86934264611282
2006,0.371975869871515
2007,0.568707020556945
2011,0.373523525535969
2020,0.300475381625545
2021,0.344162946040882
2022,0.46334747820896
2028,0.516170212013592
2034,0.439139195466931
2036,0.634527065020241
2037,0.748955217818617
2038,0.587505480068949
2045,0.358929220278047
2047,0.848914083565312
2052,0.766674954186593
2058,0.934683704290383
2061,0.250075959133321
2065,0.141425819834341
2067,0.530863673517896
2068,0.714684528143666
2070,0.532529646589507
2071,0.677693312269639
2072,0.647664361062951
2075,0.697453092512163
2076,0.686939900708138
2084,0.291246124350874
2094,0.57732391292638
2095,0.225821591487177
2101,0.761159412774373
2104,0.132534725560798
2112,0.77837284282793
2114,0.29932756155638
2117,0.701043389773648
2118,0.66177731539505
2123,0.754974414312931
2129,0.70356365182243
2131,0.212385860217127
2140,0.542841343766093
2141,0.58132304167896
2146,0.636480614739543
2147,0.395720658765449
2148,0.358007079017022
2151,0.875194532781232
2153,0.61785268481912
2156,0.625460016486751
2160,0.649517713503932
2177,0.471249638191473
2178,0.556161411301137
2188,0.496934177351226
2192,0.363524361675235
2198,0.626978815304304
2199,0.76830399282228
2203,0.736506257173814
2207,0.386157087951364
2210,0.658395367202038
2222,0.350217176215324
2227,0.740721335069778
2228,0.378021868810216
2230,0.904755033380167
2231,0.337599798102284
2236,0.272593229503298
2243,0.883441294844009
2244,0.721139899043792
2253,0.444869396353929
2256,0.658806379707715
2259,0.234833226345114
2263,0.808860960598049
2265,0.695909899069282
2267,0.736536136625055
2270,0.487778178582424
2272,0.720509329128884
2273,0.461250675192694
2276,0.640526527159739
2279,0.176902767536503
2281,0.474046604599135
2284,0.330641318427455
2285,0.340434027588351
2287,0.694186749721874
2292,0.825378106737194
2296,0.413587672933302
2298,0.747199512003698
2305,0.855176904276336
2306,0.679528027620565
2309,0.0621118074308774
2310,0.359285437756284
2312,0.261466992965864
2316,0.468746722825004
2319,0.719277954210473
2320,0.926573732093068
2326,0.675317004868809
2331,0.647048912935059
2335,0.709346332320652
2336,0.435443679233107
2341,0.616729485284854
2345,0.699777753443947
2346,0.496544277748587
2348,0.570260715546526
2352,0.845967358450881
2353,0.0931164040375961
2355,0.605365750286039
2359,0.751645710550051
2360,0.709067036035875
2371,0.380175230037516
2378,0.56227089718679
2381,0.77003336192907
2386,0.166833122807119
2390,0.199474588425408
2391,0.587470756288242
2392,0.725770050829567
2393,0.592683594704977
2398,0.535508399638296
2402,0.233461507419261
2404,0.794741974588271
2409,0.651144799395128
2410,0.912628992023318
2412,0.775272616523575
2417,0.654439854252112
2419,0.53878359117045
2422,0.589670069062737
2424,0.271962827057844
2430,0.582081074258225
2434,0.459538985945249
2441,0.192702833265876
2444,0.326705062482265
2449,0.621046862196879
2453,0.293121109248475
2455,0.441489397567527
2456,0.381164360179628
2462,0.83275178450086
2464,0.640561034436393
2465,0.512930372823112
2466,0.314044846772554
2468,0.324353192160588
2469,0.724611055673274
2470,0.438497836443048
2474,0.721247523833629
2479,0.634292040553589
2480,0.761085430228141
2483,0.806296966862387
2485,0.425561524031705
2486,0.669268490358011
2496,0.506472054448028
2497,0.878821548882604
2498,0.465138692852652
2509,0.660388980926844
2511,0.918355985712667
2513,0.944244457470649
2516,0.160802356468579
2523,0.729401770124708
2525,0.417579277579501
2527,0.538730668496061
2528,0.479728485262153
2533,0.280310618161729
2540,0.686094195106847
2543,0.41864833305589
2544,0.832574639964668
2549,0.701824952360083
2551,0.866702685929368
2558,0.208801439372183
2572,0.42464103628804
2573,0.849920790627436
2574,0.721688665721932
2576,0.560120596807595
2579,0.252417006450378
2584,0.800349567655223
2589,0.602895881294455
2597,0.797690622777295
2599,0.202756674424474
2605,0.56622291154528
2608,0.669726711627732
2614,0.233728601851329
2619,0.404089979845006
2622,0.364704046718102
2623,0.528327497393883
2624,0.86818781918291
2625,0.263325914277246
2640,0.662804367474667
2642,0.475155672664586
2646,0.161206518215062
2649,0.586259491511919
2662,0.669477170630523
2663,0.308833249924548
2664,0.643197074724112
2671,0.737510032982483
2677,0.461893346384174
2679,0.636234093574111
2683,0.83583060451934
2685,0.60411525864526
2694,0.698511518279431
2697,0.765788609407621
2700,0.69182778755114
2706,0.757956038410774
2710,0.204420007100513
2719,0.661476098020252
2731,0.693948781515879
2734,0.486151983134507
2736,0.712446670078405
2745,0.853859509859061
2746,0.240243556250628
2750,0.668333590236817
2755,0.430901489502307
2757,0.788636136581484
2776,0.53823698292764
2787,0.459784639222254
2788,0.689808766449524
2789,0.904930290661878
2791,0.707331788562784
2793,0.359548421621048
2795,0.507361373825536
2800,0.677490193663175
2801,0.320692423106948
2806,0.934375311123686
2808,0.495854533531795
2813,0.389985499600662
2814,0.806070836433014
2819,0.702269175176294
2820,0.639760679070421
2823,0.345347283871784
2830,0.407054543782082
2832,0.67077330268642
2838,0.348746445978422
2839,0.316823908377135
2845,0.736312774446608
2846,0.702509097067737
2856,0.34259158391102
2858,0.73202783664969
2860,0.712678541888432
2864,0.166352322739715
2866,0.768288407118455
2871,0.737223157584358
2875,0.341344609984874
2882,0.193350532671291
